plant_code,plant_name,latitude,longitude
1155,Lamoni Municipal Utilities,40.622,-93.9326
1156,La Porte,42.3159,-92.1928
1157,Laurens,42.8486,-94.8506
1158,Lenox,40.88,-94.5589
1160,Manning,41.9067,-95.0347
1162,Maquoketa 1,42.035556,-90.665
1163,McGregor,43.023733,-91.174927
1164,Milford,43.326083,-95.148339
1165,Montezuma,41.586026,-92.5228
1166,Mt Pleasant,40.9742,-91.5622
1167,Muscatine Plant #1,41.3917,-91.0569
1168,New Hampton,43.0689,-92.3201
1169,Ogden,42.0372,-94.0462
1172,Osage (IA),43.279722,-92.810556
1173,Ottumwa City of,41.016346,-92.414873
1175,Pella,41.3981,-92.9144
1176,Preston (IA),42.0507,-90.3942
1177,Primghar,43.08713,-95.62596
1180,Rockford,43.0489,-92.9468
1181,Rock Rapids,43.429444,-96.169166
1184,Sibley One,43.405,-95.7261
1186,Spencer Gas Turbine,43.144585,-95.144257
1187,State Center,42.01667,-93.16333
1188,Story City,42.186076,-93.600479
1189,Strawberry Point,42.684444,-91.535555
1190,Stuart (IA),41.503889,-94.3172
1191,Sumner,42.8464,-92.0978
1192,Traer Main,42.1926,-92.4636
1193,Villisca Municipal Power Plant,40.9315,-94.9855
1194,Vinton,42.1697,-92.0222
1198,Webster City,42.471022,-93.81499
1199,West Bend,42.961151,-94.445574
1200,West Liberty,41.569128,-91.26405
1201,Whittemore,43.064444,-94.421944
1202,Wilton,41.587748,-91.019456
1203,Winterset,41.3372,-94.0126
1206,Summit Lake,41.1136,-94.3472
1217,Earl F Wisdom,43.1606,-95.2569
1218,Fair Station,41.4569,-90.8233
1224,Bird City,39.7581,-101.5319
1225,Colby,39.403001,-101.038202
1230,Cimarron River,37.1611,-100.7619
1233,Fort Dodge,37.7328,-99.9497
1235,Great Bend - Sunflower,38.41,-98.8689
1239,Riverton,37.072616,-94.698704
1240,Gordon Evans Energy Center,37.7903,-97.521667
1241,La Cygne,38.3481,-94.6456
1242,Murray Gill,37.5967,-97.413611
1243,Neosho,37.305556,-95.110278
1248,Hutchinson Energy Center,38.0906,-97.874722
1250,Lawrence Energy Center,39.0072,-95.269167
1251,Abilene Energy Center Combustion Turbine,38.8831,-97.201389
1252,Tecumseh Energy Center,39.0539,-95.568889
1258,Anthony,37.1517,-98.0311
1259,Ashland,37.193787,-99.763073
1261,Augusta Electric Plant No 1,37.678454,-96.97193
1262,Baldwin City Plant No 1,38.7745,-95.1867
1263,Belleville,39.8081,-97.6505
1264,Beloit,39.4578,-98.1122
1265,Burlingame,38.7551,-95.8368
1266,Burlington (KS),38.193179,-95.74951
1267,Chanute 1,37.683333,-95.454722
1268,Chanute 2,37.6953,-95.4586
1270,Clay Center,39.373966,-97.127211
1271,Coffeyville,37.037344,-95.612689
1272,Colby City of,39.394414,-101.058372
1274,Ellinwood,38.354514,-98.583436
1275,Ellis,38.947222,-99.528611
1276,Erie,37.56681,-95.237499
1278,Garnett Municipal,38.2697,-95.2447
1279,Girard,37.507709,-94.839318
1280,Goodland,39.341622,-101.705188
1283,Herington,38.6658,-96.9492
1285,Hill City,39.3582,-99.8417
1286,Hoisington,38.513,-98.7747
1287,Holton,39.4735,-95.73155
1289,Hugoton 1,37.175,-101.3458
1291,Iola,37.923076,-95.425572
1292,Jetmore,38.0853,-99.8989
1294,Kaw,39.0867,-94.651389
1295,Quindaro,39.1492,-94.6381
1296,Kingman Municipal Power and Light Plant,37.38311,-98.070364
1297,La Crosse,38.531667,-99.308333
1298,Gas Turbine (KS),38.1797,-99.1125
1299,Larned,38.176167,-99.099984
1300,Lincoln,39.03719,-98.152993
1305,McPherson 2,38.363411,-97.68335
1306,Meade,37.285176,-100.332438
1307,Minneapolis City of,39.1194,-97.7086
1308,Mulvane Power Plant,37.472448,-97.246749
1312,Oberlin (KS),39.8217,-100.5289
1313,Osage City,38.633183,-95.827658
1314,Osawatomie City of,38.501719,-94.960069
1315,Osborne,39.441979,-98.690296
1316,Ottawa,38.615579,-95.279742
1317,Pratt,37.6359,-98.7433
1319,Russell Downtown,38.893333,-98.856944
1320,Sabetha Power Plant,39.904922,-95.803367
1321,St Francis,39.7736,-101.8122
1322,St John,37.9953,-98.7602
1324,Sharon Spring,38.900832,-101.751645
1325,Stafford,37.9553,-98.5928
1326,Sterling,38.2143,-98.2071
1327,Stockton,39.43619,-99.27793
1328,Wamego,39.1992,-96.3086
1329,Washington,39.7306,-96.9795
1330,Wellington 1,37.261372,-97.4057
1332,West 14th Street,37.2354,-97.011
1334,Great Bend - Midwest Energy,38.3708,-98.7831
1336,Garden City,37.9703,-100.8956
1353,Big Sandy,38.1707,-82.6176
1354,Dix Dam,37.7864,-84.7028
1355,E W Brown,37.78831,-84.71257
1356,Ghent,38.7497,-85.035
1357,Green River,37.3636,-87.1214
1358,Haefling,38.0794,-84.5194
1359,Mother Ann Lee,37.8297,-84.7247
1360,Pineville,36.796667,-83.761388
1361,Tyrone,38.0478,-84.8483
1363,Cane Run,38.1831,-85.8892
1364,Mill Creek (KY),38.0525,-85.9103
1365,Ohio Falls,38.2832,-85.7792
1366,Paddys Run,38.223592,-85.841704
1367,Waterside GT,38.258333,-85.754166
1368,Zorn,38.280278,-85.702331
1371,Barkley,37.0217,-88.2211
1374,Elmer Smith,37.7942,-87.0608
1376,Paris (KY),38.2049,-84.2383
1377,Kentucky Dam,37.0131,-88.2692
1378,Paradise,37.2608,-86.9783
1379,Shawnee,37.1517,-88.775
1380,Wolf Creek,36.8691,-85.147
1381,Kenneth C Coleman,37.9631,-86.7911
1382,HMP&L Station Two Henderson,37.6469,-87.5028
1383,Robert A Reid,37.6461,-87.5019
1384,Cooper,36.9981,-84.5919
1385,Dale,37.8806,-84.2619
1391,Louisiana 1,30.4922,-91.1864
1392,Louisiana 2,30.4922,-91.1864
1393,R S Nelson,30.2844,-93.2911
1394,Willow Glen,30.2743,-91.1164
1396,Coughlin Power Station,30.8439,-92.261111
1400,Teche,29.822222,-91.5425
1401,Buras,29.359145,-89.537264
1402,Little Gypsy,30.005067,-90.461694
1403,Nine Mile Point,29.9472,-90.1458
1404,Sterlington,32.7047,-92.0792
1407,A B Paterson,30.015833,-90.025556
1409,Michoud,30.0081,-89.9372
1416,Arsenal Hill,32.5181,-93.7611
1417,Lieberman,32.7047,-93.9597
1435,Franklin (LA),29.822222,-91.5425
1439,Houma,29.5806,-90.7225
1443,Louis Doc Bonin,30.238038,-92.046264
1445,Rodemacher,30.236111,-92.008333
1447,Minden,32.604639,-93.294355
1448,Monroe (LA),32.5233,-92.1794
1449,Morgan City,29.691436,-91.188492
1453,New Roads,30.726111,-91.368333
1455,Plaquemine,30.273333,-91.2567
1456,Rayne,30.234627,-92.272174
1464,Big Cajun 1,30.6739,-91.3556
1466,Bar Harbor,44.3817,-68.2869
1468,Eastport,44.9136,-67.0033
1469,Ellsworth Hydro Station,44.5442,-68.4306
1472,Howland Hydro Station,45.2386,-68.6572
1474,Medway,45.6078,-68.5444
1475,Milford Hydro Station,44.942064,-68.64504
1478,Stillwater Hydro Station,44.9094,-68.6833
1480,Androscoggin 3,44.135332,-70.201499
1481,Bar Mills,43.6136,-70.5525
1482,Bonny Eagle,43.687688,-70.611553
1483,Brunswick Hydro,43.920486,-69.967819
1484,Cape Gas Turbine,43.6436,-70.2544
1486,Cataract Hydro,43.4956,-70.4472
1487,Continental Mills,44.092001,-70.221923
1488,Deer Rips,44.134572,-70.203715
1490,Fort Halifax,44.538611,-69.627777
1491,Gulf Island,44.152854,-70.209378
1492,Harris Hydro,45.4592,-69.8658
1493,Hiram,43.8525,-70.7969
1497,Messalonskee 2 (Oakland),44.548544,-69.710404
1498,Messalonskee 3,44.569872,-69.681841
1500,Messalonskee 5,44.534397,-69.652232
1501,North Gorham,43.802517,-70.44992
1504,Shawmut,44.629517,-69.583527
1505,Skelton,43.5708,-70.5583
1507,William F Wyman,43.7508,-70.1567
1508,West Buxton,43.66687,-70.602125
1509,Weston Hydro,44.763875,-69.71828
1510,Williams Hydro,44.9589,-69.8703
1511,Wyman Hydro,45.0703,-69.9064
1513,Caribou Generation Station,46.848,-68.0026
1514,Flos Inn Diesel,46.71,-67.9556
1516,Squa Pan Hydro Station,46.556477,-68.325538
1552,"CP Crane Power, LLC",39.323604,-76.365119
1553,Gould Street,39.2663,-76.6047
1554,Herbert A Wagner,39.1781,-76.5268
1555,Notch Cliff,39.4217,-76.5087
1556,Perryman,39.442836,-76.221761
1557,Philadelphia,39.2986,-76.5636
1559,Riverside (MD),39.2369,-76.5133
1560,Westport,39.2719,-76.6186
1563,Crisfield,37.994134,-75.837679
1564,Vienna Operations,38.4878,-75.8208
1567,Deep Creek,39.523,-79.413
1570,FirstEnergy R Paul Smith Power Station,39.595,-77.82694
1571,Chalk Point LLC,38.5444,-76.6861
1572,Dickerson,39.2097,-77.4644
1573,Morgantown Generating Plant,38.3592,-76.9767
1574,Conowingo,39.6572,-76.1752
1580,Easton,38.7786,-76.0769
1585,Exelon Edgar LLC,42.241544,-70.964889
1586,Exelon Framingham LLC,42.2672,-71.3983
1587,Exelon L Street,42.3392,-71.0353
1588,Mystic Generating Station,42.3908,-71.0675
1589,New Boston Generating Station,42.339167,-71.035277
1590,Pilgrim Nuclear Power Station,41.9438,-70.578
1592,Exelon Medway LLC,42.140028,-71.446441
1595,Kendall Square Station,42.3633,-71.0792
1597,Oak Bluffs Diesel Generating Facility,41.425786,-70.608273
1599,Canal,41.7694,-70.5097
1603,Boatlock,42.2086,-72.6014
1604,Chemical,42.1919,-72.6097
1605,Hadley Falls,42.2119,-72.6036
1606,Mount Tom,42.2806,-72.6055
1607,Riverside Holyoke,42.200592,-72.594432
1615,Nantucket,41.2583,-70.0517
1619,Brayton Point,41.7103,-71.1931
1620,Deerfield 5,42.69118,-72.9561
1626,Salem Harbor,42.5256,-70.8772
1629,Cabot,42.5875,-72.5793
1630,Cobble Mountain,42.117112,-72.864663
1631,Doreen,42.4433,-73.2058
1634,Gardners Falls,42.5914,-72.7308
1637,Putts Bridge,42.157896,-72.48643
1638,Redbridge,42.176047,-72.409521
1642,Essential Power Massachusetts LLC,42.095,-72.595
1643,Woodland Road,42.336215,-73.235486
1660,Potter Station 2,42.235,-70.9672
1670,High Street Station,42.6986,-70.8697
1678,Waters River,42.542949,-70.928314
1682,Cleary Flood,41.8653,-71.1061
1693,Alcona,44.561961,-83.804505
1694,Allegan Dam,42.563803,-85.953976
1695,B C Cobb,43.258768,-86.242268
1696,B E Morrow,42.280222,-85.492548
1698,C W Tippy,44.259135,-85.939565
1700,Cooke,44.472624,-83.571947
1701,Croton,43.437322,-85.664462
1702,Dan E Karn,43.644996,-83.840074
1704,Five Channels,44.455518,-83.676274
1705,Foote,44.435381,-83.440722
1706,Gaylord - Consumers,45.0306,-84.7039
1707,Hardy,43.486618,-85.629866
1708,Hodenpyl,44.36286,-85.819968
1710,J H Campbell,42.910296,-86.20074
1712,Loud,44.4631,-83.7208
1713,Ludington,43.8942,-86.4447
1714,Mio,44.661114,-84.131691
1715,Palisades,42.323,-86.3146
1716,Rogers,43.613001,-85.479469
1718,Straits,45.766859,-84.756601
1719,Thetford,43.156746,-83.628589
1720,J C Weadock,43.639927,-83.844712
1722,Webber,42.9528,-84.9025
1723,J R Whiting,41.792114,-83.44948
1725,Colfax,42.658653,-84.095181
1726,Conners Creek,42.3592,-82.9597
1727,Dayton (MI),42.1758,-83.5336
1728,Delray,42.2947,-83.1019
1729,Fermi,41.9631,-83.2581
1730,Hancock,42.5497,-83.4425
1731,Harbor Beach,43.8519,-82.6436
1732,Marysville,42.9256,-82.4606
1733,Monroe (MI),41.8906,-83.3464
1734,Northeast (MI),42.45,-83.0381
1735,Oliver,43.8264,-83.2383
1737,Placid 12,42.7106,-83.4569
1739,Putnam (MI),42.7108,-83.4561
1740,River Rouge,42.2739,-83.1119
1741,Slocum,42.1225,-83.185
1743,St Clair,42.7642,-82.4719
1744,Superior,42.2639,-83.6422
1745,Trenton Channel,42.1217,-83.1808
1746,Wilmot,43.4566,-83.1889
1750,Manistique,45.955014,-86.256291
1751,Edison Sault,46.5162,-84.3729
1753,Berrien Springs,41.9439,-86.3289
1754,Buchanan (MI),41.839566,-86.35105
1756,Saxon Falls,46.5392,-90.3742
1757,Superior Falls,46.564601,-90.416147
1760,Constantine,41.8436,-85.6694
1761,Mottville,41.8056,-85.7505
1769,Presque Isle,46.5789,-87.395
1771,Escanaba,45.771667,-87.063922
1772,John H Warden,46.7553,-88.4558
1773,Prickett,46.7261,-88.6625
1774,Victoria Dam,46.6964,-89.2089
1775,Brule,45.9472,-88.2189
1776,Chalk Hill,45.5136,-87.8011
1777,Hemlock Falls,46.1311,-88.225
1778,Kingsford,45.807956,-88.125121
1780,Michigamme Falls,45.9553,-88.1958
1781,Peavy Falls,45.990781,-88.210514
1784,Twin Falls (MI),45.8719,-88.0694
1785,Way Dam,46.1592,-88.2353
1786,White Rapids,45.482084,-87.802178
1787,Grand Rapids,45.3547,-87.6494
1818,Clinton,42.068197,-83.976005
1821,Crystal Falls,46.106278,-88.334531
1825,J B Sims,43.0706,-86.235
1826,Grand Haven Diesel Plant,43.0598,-86.2379
1827,Hart,43.7067,-86.4367
1829,Hillsdale,41.9061,-84.6319
1830,James De Young,42.7956,-86.1133
1831,Eckert Station,42.71839,-84.55808
1832,Erickson Station,42.692222,-84.657222
1837,Lowell,42.935,-85.3378
1840,Plant Four,46.575965,-87.403579
1842,James R Smith,46.571639,-87.410455
1843,Shiras,46.530598,-87.392206
1844,Marshall (MI),42.2717,-84.9411
1846,Newberry,46.5933,-85.8183
1848,Norway (MI),45.7889,-87.9058
1851,Frank Jenkins,42.8644,-84.9031
1852,St Louis,43.4019,-84.6014
1853,Main Street (MI),43.732508,-83.453306
1855,Sturgis City  Diesel Plant,41.7992,-85.4256
1856,Hydro Plant,41.9711,-85.5381
1865,Saint Marys Falls,46.50625,-84.349267
1866,Wyandotte,42.2081,-83.1453
1867,Zeeland,42.8067,-86.0558
1868,Dafter,46.37437,-84.41723
1871,Kleber,45.391984,-84.333257
1873,Tower,45.36282,-84.29497
1874,Caro,43.4659,-83.3278
1875,Ubly,43.7217,-82.9388
1877,George Johnson,43.8393,-85.426
1879,Scottville,43.955,-86.293611
1880,Claude Vandyke,42.731,-85.8551
1881,Vestaburg,43.4016,-84.9141
1888,Fox Lake,43.6728,-94.7075
1889,Hills,43.528874,-96.364722
1891,Syl Laskin,47.5306,-92.1619
1892,Blanchard,45.8614,-94.3592
1893,Clay Boswell,47.2611,-93.6528
1894,Fond Du Lac,46.666768,-92.293897
1895,Knife Falls,46.726627,-92.448619
1896,Little Falls (MN),45.975013,-94.369094
1897,M L Hibbard,46.735331,-92.151711
1898,Pillager,46.316033,-94.484944
1899,Scanlon,46.709126,-92.421733
1900,Sylvan,46.305,-94.3775
1901,Thomson,46.655,-92.3333
1902,Winton,47.9344,-91.7639
1904,Black Dog,44.8108,-93.2501
1910,Granite City,45.5756,-94.1408
1911,Hennepin Island,44.982359,-93.254163
1912,High Bridge,44.9314,-93.1117
1913,Inver Hills,44.781,-93.042
1914,Key City,44.1974,-94.0078
1915,Allen S King,45.03,-92.7786
1918,Minnesota Valley,44.802778,-95.526944
1922,Monticello Nuclear Facility,45.3338,-93.8493
1925,Prairie Island,44.622,-92.6333
1926,Red Wing,44.5692,-92.516912
1927,Riverside (MN),45.0203,-93.2753
1929,St James,43.988158,-94.61564
1932,West Fairbault,44.269722,-93.290556
1934,Wilmarth,44.1967,-94.0009
1943,Hoot Lake,46.290641,-96.043252
1956,Adrian,43.63711,-95.932794
1958,Alexandria,45.889167,-95.379722
1960,Austin Downtown,43.670638,-92.969284
1961,Austin Northeast,43.7014,-92.9626
1964,Benson City of,45.314444,-95.602777
1966,Blooming Prairie,43.866,-93.0504
1967,Blue Earth,43.6375,-94.101667
1969,Delano,45.041378,-93.790522
1970,Detroit Lakes,46.8175,-95.843333
1971,Elk River City of,45.3158,-93.5781
1972,Fairfax,44.5278,-94.7217
1973,Fairmont (MN),43.6579,-94.4647
1975,Glencoe,44.7709,-94.1582
1976,Grand Marais,47.7758,-90.3392
1977,Granite Falls,44.811685,-95.53455
1979,Hibbing,47.4294,-92.935
1980,Hutchinson Plant #1,44.895741,-94.368433
1982,Janesville,44.1172,-93.7073
1983,Kenyon Municipal,44.2718,-92.9848
1985,Lake Crystal,44.106888,-94.219697
1987,Lanesboro,43.720026,-91.977738
1989,Litchfield,45.128164,-94.53515
1990,Luverne,43.654444,-96.201944
1993,Marshall (MN),44.446585,-95.792118
1994,Melrose,45.675,-94.815277
1995,Moorhead,46.853611,-96.731111
1996,Moose Lake,46.454097,-92.760557
1997,Mora,45.877088,-93.295137
1998,Mountain Lake,43.9405,-94.9434
1999,New Prague,44.5431,-93.5731
2001,New Ulm,44.3159,-94.4581
2002,North Branch (MN),45.510601,-92.979042
2003,Owatonna,44.0833,-93.23
2004,Preston (MN),43.6661,-92.0831
2005,Princeton (MN),45.569468,-93.587244
2007,Rochester Hydro,44.212981,-92.480177
2008,Silver Lake,44.02818,-92.460377
2009,Redwood Falls,44.5431,-95.1178
2011,Sleepy Eye,44.298116,-94.725191
2012,Springfield (MN),44.239539,-94.976262
2013,Spring Valley,43.687322,-92.389392
2014,Thief River Falls,48.114262,-96.179176
2015,Truman,43.828415,-94.436908
2018,Virginia,47.522428,-92.540951
2020,Wells IC,43.74453,-93.724129
2021,Westbrook,44.0399,-95.4429
2022,Willmar,45.121705,-95.053236
2023,Windom,43.86811,-95.114444
2024,Worthington,43.63349,-95.609234
2038,Cambridge CT,45.601,-93.2081
2039,Elk River,45.296797,-93.558447
2042,Maple Lake,45.229073,-94.009673
2046,Eaton,31.3294,-89.2681
2047,Chevron Oil,30.34,-88.4919
2048,Sweatt,32.2925,-88.7461
2049,Jack Watson,30.4392,-89.0286
2050,Baxter Wilson,32.2831,-90.9306
2051,Delta (MS),33.7947,-90.7139
2052,Natchez,31.5987,-91.3464
2053,Rex Brown,32.356954,-90.21297
2059,L L Wilkins,34.1845,-90.562662
2060,Third Street,34.205,-90.577777
2062,Henderson,33.517315,-90.209661
2063,Wright,33.516583,-90.183337
2067,Yazoo,32.8458,-90.4211
2068,Benndale,30.8889,-88.8054
2070,Moselle,31.528,-89.3004
2071,Paulding,32.030155,-89.08555
2076,Asbury,37.361315,-94.58926
2078,Grand Avenue,39.105278,-94.569722
2079,Hawthorn,39.1306,-94.4778
2080,Montrose,38.3114,-93.9348
2081,Northeast (MO),39.1228,-94.5606
2082,Fairgrounds,38.5935,-92.2206
2083,Kirksville,40.224525,-92.584928
2090,Nevada,37.8503,-94.3444
2092,Ralph Green,38.78758,-94.277689
2094,Sibley,39.178319,-94.184445
2096,Viaduct,37.257222,-89.564167
2098,Lake Road (MO),39.7246,-94.8773
2099,Niangua,37.9385,-92.847701
2102,Howard Bend,38.681797,-90.540048
2103,Labadie,38.562244,-90.837686
2104,Meramec,38.4017,-90.3358
2106,Osage Dam,38.2044,-92.6239
2107,Sioux,38.915479,-90.290247
2108,Taum Sauk,37.520833,-90.834722
2113,Albany,40.245,-94.339
2115,Butler Municipal Power Plant,38.264408,-94.344385
2120,Carrollton,39.3515,-93.5016
2121,Carthage,37.176646,-94.299431
2122,Chillicothe,39.783388,-93.564112
2123,Columbia (MO),38.964646,-92.316768
2124,Stockton Hydro,37.6936,-93.7691
2125,Fayette,39.1406,-92.68
2126,Fulton (MO),38.868095,-91.94778
2127,Gallatin (MO),39.9144,-93.9619
2131,Higginsville,39.073315,-93.714748
2132,Blue Valley,39.0919,-94.3261
2134,Jackson Square,39.094574,-94.411522
2135,Station H,39.1067,-94.3804
2136,Station I,39.055954,-94.392957
2137,Jackson (MO),37.3847,-89.6606
2138,Kahoka,40.4225,-91.7206
2139,Kennett,36.2338,-90.0521
2140,La Plata,40.0244,-92.4896
2141,Macon,39.7378,-92.4689
2142,Malden,36.5531,-89.9682
2144,Marshall (MO),39.1228,-93.2064
2145,Memphis,40.375,-92.125
2146,Monroe (MO),39.6525,-91.7325
2148,Odessa,38.997852,-93.965656
2150,Palmyra Municipal,39.8,-91.52518
2158,Coleman,36.8785,-89.6214
2161,James River Power Station,37.108611,-93.261944
2162,Main Street (MO),37.2094,-93.2967
2163,Trenton Diesel,40.0661,-93.6042
2164,Unionville City of,40.476742,-93.010018
2165,Vandalia,39.2036,-91.861
2166,Table Rock,36.597,-93.3086
2167,New Madrid,36.5147,-89.5617
2168,Thomas Hill,39.5522,-92.6381
2169,Chamois,38.6839,-91.7558
2171,Missouri City,39.231534,-94.307979
2176,Glendive GT,47.0539,-104.74
2177,Miles City GT,46.4112,-105.7953
2181,Black Eagle,47.521331,-111.261442
2182,Cochrane,47.5375,-111.194969
2185,Hauser,46.765941,-111.887341
2186,Holter,46.9915,-112.0047
2187,J E Corette Plant,45.77562,-108.480999
2188,Kerr,47.6777,-114.2339
2190,Milltown,46.869722,-113.878055
2191,Morony,47.581737,-111.060898
2192,Mystic,45.225741,-109.762489
2193,Rainbow (MT),47.5344,-111.2045
2194,Ryan,47.569939,-111.122546
2195,Thompson Falls,47.593155,-115.358237
2196,Old Faithful,44.4533,-110.8347
2199,Noxon Rapids,47.953889,-115.733611
2203,Hungry Horse,48.341521,-114.01443
2204,Yellowtail,45.307406,-107.957515
2214,Ansley,41.289185,-99.386336
2215,Auburn,40.3883,-95.8464
2216,Arnold,41.421928,-100.19561
2217,Beaver City,40.130304,-99.827772
2221,Broken Bow,41.4031,-99.6392
2222,Burwell,41.780313,-99.136071
2223,Cambridge,40.286178,-100.176836
2225,Campbell Village,40.3717,-98.7236
2226,Canaday,40.6942,-99.7011
2227,Jeffrey,40.959405,-100.397905
2228,Johnson 1,40.6936,-99.8178
2229,Johnson 2,40.6839,-99.7447
2230,Chappell,41.1056,-102.4703
2231,Crete,40.6253,-96.9601
2232,Curtis,40.6325,-100.514722
2233,David City,41.254652,-97.119202
2234,Deshler,40.1408,-97.7239
2235,Emerson,42.276,-96.7292
2236,Fairbury,40.133872,-97.184286
2237,Falls City,40.055,-95.6083
2238,Franklin (NE),40.0892,-98.9508
